id,uuid,tagId,allNamesByLocale,parentTagIds,createdAt,deletedAt,updatedAt,tagName
1026,fd32da8d-df2b-44e7-9afc-9eee5d0b7f10,13133,"{""da"": ""Billetter til skilifte"", ""de"": ""Aufzug-Tickets"", ""en"": ""Lift Tickets"", ""es"": ""Forfaits"", ""fr"": ""Billets de remontées mécaniques"", ""it"": ""Biglietti per lo ski lift"", ""ja"": ""リフト券"", ""ko"": ""리프트 탑승권"", ""nl"": ""Lifttickets"", ""no"": ""Heisbilletter"", ""pt"": ""Bilhetes de teleférico"", ""sv"": ""Liftkort"", ""zh"": ""缆车票"", ""en_AU"": ""Lift Tickets"", ""en_UK"": ""Lift Tickets"", ""zh_CN"": ""缆车票"", ""zh_HK"": ""電梯門票"", ""zh_TW"": ""纜車票券""}","{12722,12520}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Lift Tickets
1027,443cbd56-539a-49f9-9612-a7bf4c01db35,12041,"{""da"": ""Ture, hvor du selv er guiden"", ""de"": ""Selbst geführte Touren"", ""en"": ""Self-guided Tours"", ""es"": ""Tours autoguiados"", ""fr"": ""Visites sans guide"", ""it"": ""Tour senza guida"", ""ja"": ""セルフガイドツアー"", ""ko"": ""셀프 가이드 투어"", ""nl"": ""Tours zonder gids"", ""no"": ""Selvguidede turer"", ""pt"": ""Excursões autoguiadas"", ""sv"": ""Egenguidade rundturer"", ""zh"": ""自助游览"", ""en_AU"": ""Self-guided Tours"", ""en_UK"": ""Self-guided Tours"", ""zh_CN"": ""自助游览"", ""zh_HK"": ""自助游览"", ""zh_TW"": ""自由行遊覽""}","{21715,21913}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Self-guided Tours
1028,688ec700-c7ec-4a97-ac02-d603e29ffa24,13130,"{""da"": ""Vandring"", ""de"": ""Wandern"", ""en"": ""Hiking"", ""es"": ""Senderismo"", ""fr"": ""Randonnée"", ""it"": ""Escursioni"", ""ja"": ""ハイキング"", ""ko"": ""하이킹"", ""nl"": ""Wandelen"", ""no"": ""Fotturer"", ""pt"": ""Caminhada"", ""sv"": ""Vandring"", ""zh"": ""远足"", ""en_AU"": ""Hiking"", ""en_UK"": ""Hiking"", ""zh_CN"": ""远足"", ""zh_HK"": ""健行"", ""zh_TW"": ""登山健行""}","{12722,12520}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Hiking
1029,c39181e0-25bb-4d3b-aceb-667022fd426b,12044,"{""da"": ""Lufthavns- og hoteltransport"", ""de"": ""Flughafen- und Hoteltransfers"", ""en"": ""Airport & Hotel Transfers"", ""es"": ""Traslados al hotel y al aeropuerto"", ""fr"": ""Transferts vers l'aéroport et l'hôtel"", ""it"": ""Trasferimenti aeroporto/hotel"", ""ja"": ""空港＆ホテル送迎"", ""ko"": ""공항 및 호텔 교통편"", ""nl"": ""Luchthaven- en hotelvervoer"", ""no"": ""Flyplass- og hotelltransport"", ""pt"": ""Traslados para aeroportos e hotéis"", ""sv"": ""Flygplats- och hotelltransfer"", ""zh"": ""机场及酒店接送服务"", ""en_AU"": ""Airport & Hotel Transfers"", ""en_UK"": ""Airport & Hotel Transfers"", ""zh_CN"": ""机场及酒店接送服务"", ""zh_HK"": ""機場及酒店接送服務"", ""zh_TW"": ""機場和飯店轉運""}","{21745,21914}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Airport & Hotel Transfers
1030,b36bcc6a-2bcf-4373-b76c-c6e47c2915ed,13131,"{""da"": ""Golf"", ""de"": ""Golf"", ""en"": ""Golf"", ""es"": ""Golf"", ""fr"": ""Golf"", ""it"": ""Golf"", ""ja"": ""ゴルフ"", ""ko"": ""골프"", ""nl"": ""Golfen"", ""no"": ""Golf"", ""pt"": ""Golfe"", ""sv"": ""Golf"", ""zh"": ""高尔夫球"", ""en_AU"": ""Golf"", ""en_UK"": ""Golf"", ""zh_CN"": ""高尔夫球"", ""zh_HK"": ""高爾夫球"", ""zh_TW"": ""高爾夫球""}","{12722,12520}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Golf
1031,36bbcc08-286d-467f-bae2-063c94d22c7f,12043,"{""da"": ""Vandlande"", ""de"": ""Wasserparks"", ""en"": ""Water Parks"", ""es"": ""Parques acuáticos"", ""fr"": ""Parcs aquatiques"", ""it"": ""Parchi acquatici"", ""ja"": ""ウォーターパーク"", ""ko"": ""워터파크"", ""nl"": ""Waterparken"", ""no"": ""Vannparker"", ""pt"": ""Parques aquáticos"", ""sv"": ""Vattenland"", ""zh"": ""水上乐园"", ""en_AU"": ""Water Parks"", ""en_UK"": ""Water Parks"", ""zh_CN"": ""水上乐园"", ""zh_HK"": ""水上樂園"", ""zh_TW"": ""水上樂園""}","{21779,21912}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Water Parks
1032,9ac4de27-4081-4d23-88c6-20d752997011,22083,"{""da"": ""Bliver hurtigt udsolgt"", ""de"": ""Oft schnell ausverkauft"", ""en"": ""Likely To Sell Out"", ""es"": ""Se agota rápido"", ""fr"": ""Forte demande !"", ""it"": ""Si esaurisce facilmente"", ""ja"": ""売り切れ必至"", ""ko"": ""매진 임박"", ""nl"": ""Waarschijnlijk snel uitverkocht"", ""no"": ""Vil sannsynligvis bli utsolgt"", ""pt"": ""Geralmente se esgota"", ""sv"": ""Blir troligen slutsåld"", ""zh"": ""即将售罄"", ""en_AU"": ""Likely To Sell Out"", ""en_UK"": ""Likely To Sell Out"", ""zh_CN"": ""即将售罄"", ""zh_HK"": ""即将售罄"", ""zh_TW"": ""即將售罄""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Likely To Sell Out
1033,46ae563a-6824-4e13-bc24-ac54e55f033a,13136,"{""da"": ""Paintball"", ""de"": ""Paintball"", ""en"": ""Paintball"", ""es"": ""Paintball"", ""fr"": ""Paintball"", ""it"": ""Paintball"", ""ja"": ""ペイントボール"", ""ko"": ""페인트볼"", ""nl"": ""Paintball"", ""no"": ""Paintball"", ""pt"": ""Paintball"", ""sv"": ""Paintball"", ""zh"": ""彩弹射击游戏"", ""en_AU"": ""Paintball"", ""en_UK"": ""Paintball"", ""zh_CN"": ""彩弹射击游戏"", ""zh_HK"": ""漆彈射擊"", ""zh_TW"": ""漆彈""}","{12722,12520}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Paintball
1034,f19a3900-5051-4c59-ba9c-e15c9d71b28e,12046,"{""da"": ""Gåture"", ""de"": ""Spaziergänge"", ""en"": ""Walking Tours"", ""es"": ""Recorridos a pie"", ""fr"": ""Visites à pied"", ""it"": ""Tour a piedi"", ""ja"": ""ウォーキングツアー"", ""ko"": ""도보 여행"", ""nl"": ""Wandeltochten"", ""no"": ""Vandreturer"", ""pt"": ""Caminhadas"", ""sv"": ""Vandringsturer"", ""zh"": ""徒步游览"", ""en_AU"": ""Walking Tours"", ""en_UK"": ""Walking Tours"", ""zh_CN"": ""徒步游览"", ""zh_HK"": ""步行遊覽"", ""zh_TW"": ""步行遊覽""}","{21715,21913}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Walking Tours
1035,4dea7aa5-ed5a-4c42-87d4-48a6ce59a4bb,13137,"{""da"": ""Paragliding"", ""de"": ""Paragliding"", ""en"": ""Paragliding"", ""es"": ""Parapente"", ""fr"": ""Parapente"", ""it"": ""Parapendio"", ""ja"": ""パラグライダー"", ""ko"": ""패러글라이딩"", ""nl"": ""Paragliding"", ""no"": ""Paraseiling"", ""pt"": ""Asa delta"", ""sv"": ""Glidflygning"", ""zh"": ""滑翔伞"", ""en_AU"": ""Paragliding"", ""en_UK"": ""Paragliding"", ""zh_CN"": ""滑翔伞"", ""zh_HK"": ""滑翔翼"", ""zh_TW"": ""滑翔翼""}","{12722,12520}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Paragliding
1036,04ce0c91-595e-4af7-8235-28d33f244d77,13134,"{""da"": ""Minigolf"", ""de"": ""Minigolf"", ""en"": ""Minigolf"", ""es"": ""Minigolf"", ""fr"": ""Minigolf"", ""it"": ""Minigolf"", ""ja"": ""ミニゴルフ"", ""ko"": ""미니골프"", ""nl"": ""Minigolf"", ""no"": ""Minigolf"", ""pt"": ""Minigolfe"", ""sv"": ""Minigolf"", ""zh"": ""迷你高尔夫"", ""en_AU"": ""Minigolf"", ""en_UK"": ""Minigolf"", ""zh_CN"": ""迷你高尔夫"", ""zh_HK"": ""迷你高爾夫球"", ""zh_TW"": ""迷你高爾夫""}","{12722,12520}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Minigolf
1037,7318a3cc-3aaf-4e8f-9151-fbe413e9d9ae,12048,"{""da"": ""Undervisning i surfing"", ""de"": ""Surfkurse"", ""en"": ""Surfing Lessons"", ""es"": ""Clases de surf"", ""fr"": ""Cours de surf"", ""it"": ""Lezioni di surf"", ""ja"": ""サーフィン教室"", ""ko"": ""서핑 레슨"", ""nl"": ""Surflessen"", ""no"": ""Surfekurs"", ""pt"": ""Aulas de surfe"", ""sv"": ""Surfinglektioner"", ""zh"": ""冲浪课程"", ""en_AU"": ""Surfing Lessons"", ""en_UK"": ""Surfing Lessons"", ""zh_CN"": ""冲浪课程"", ""zh_HK"": ""冲浪课程"", ""zh_TW"": ""衝浪課程""}","{21442,21909}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Surfing Lessons
1038,43e9e740-9a15-4f2f-8049-42a4a61f6e85,13135,"{""da"": ""Forhindringsbaner"", ""de"": ""Hindernisparcours"", ""en"": ""Obstacle Courses"", ""es"": ""Circuitos de obstáculos"", ""fr"": ""Courses d'obstacles"", ""it"": ""Percorsi a ostacoli"", ""ja"": ""障害物コース"", ""ko"": ""장애물 코스"", ""nl"": ""Hindernisbanen"", ""no"": ""Hinderløp"", ""pt"": ""Pistas com obstáculos"", ""sv"": ""Hinderbanor"", ""zh"": ""障碍跑训练课程"", ""en_AU"": ""Obstacle Courses"", ""en_UK"": ""Obstacle Courses"", ""zh_CN"": ""障碍跑训练课程"", ""zh_HK"": ""障礙訓練課程"", ""zh_TW"": ""障礙賽跑訓練場""}","{12722,12520}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Obstacle Courses
1039,1f2e7d49-f6f4-4f14-81fa-26c387e728ba,12047,"{""da"": ""Ture med kajakroning"", ""de"": ""Kajaktouren"", ""en"": ""Kayaking Tours"", ""es"": ""Tours en kayak"", ""fr"": ""Sorties en kayak"", ""it"": ""Tour in kayak"", ""ja"": ""カヤックツアー"", ""ko"": ""카약 투어"", ""nl"": ""Kajak-tours"", ""no"": ""Kajakkpadleturer"", ""pt"": ""Passeios de caiaque"", ""sv"": ""Kajakrundturer"", ""zh"": ""皮划艇之旅"", ""en_AU"": ""Kayaking Tours"", ""en_UK"": ""Kayaking Tours"", ""zh_CN"": ""皮划艇之旅"", ""zh_HK"": ""皮划艇之旅"", ""zh_TW"": ""獨木舟遊覽""}","{21442,21909}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Kayaking Tours
1040,8023013f-6e91-415f-8ed8-efcadb6f1d8c,12049,"{""da"": ""Ubådsture"", ""de"": ""U-Boot-Touren"", ""en"": ""Submarine Tours"", ""es"": ""Recorridos submarinos"", ""fr"": ""Circuits en sous-marin"", ""it"": ""Tour sottomarini"", ""ja"": ""潜水艦ツアー"", ""ko"": ""잠수함 투어"", ""nl"": ""Onderzeërtochten"", ""no"": ""Tur med undervannsbåt"", ""pt"": ""Excursões submarinas"", ""sv"": ""Undervattensturer"", ""zh"": ""潜水艇游览"", ""en_AU"": ""Submarine Tours"", ""en_UK"": ""Submarine Tours"", ""zh_CN"": ""潜水艇游览"", ""zh_HK"": ""潛水艇遊覽"", ""zh_TW"": ""潛水艇遊覽""}","{21442,21909}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Submarine Tours
1041,a641c403-c9a2-4e76-a6b4-93b5d3a95e20,13138,"{""da"": ""Skydebaner"", ""de"": ""Schießstände"", ""en"": ""Shooting Ranges"", ""es"": ""Campos de tiro"", ""fr"": ""Stands de tir"", ""it"": ""Poligoni di tiro"", ""ja"": ""射撃場"", ""ko"": ""사격장"", ""nl"": ""Schietbanen"", ""no"": ""Skytebaner"", ""pt"": ""Tiro ao alvo"", ""sv"": ""Skjutbanor"", ""zh"": ""射击场"", ""en_AU"": ""Shooting Ranges"", ""en_UK"": ""Shooting Ranges"", ""zh_CN"": ""射击场"", ""zh_HK"": ""靶場"", ""zh_TW"": ""靶場""}","{12722,12520}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Shooting Ranges
1042,c442ebf0-339c-435f-9b1b-c649af01461d,13139,"{""da"": ""Faldskærmsudspring"", ""de"": ""Fallschirmspringen"", ""en"": ""Skydiving"", ""es"": ""Paracaidismo"", ""fr"": ""Parachutisme"", ""it"": ""Paracadutismo"", ""ja"": ""スカイダイビング"", ""ko"": ""스카이다이빙"", ""nl"": ""Skydiven"", ""no"": ""Fallskjermhopping"", ""pt"": ""Paraquedismo"", ""sv"": ""Fallskärmshoppning"", ""zh"": ""高空跳伞"", ""en_AU"": ""Skydiving"", ""en_UK"": ""Skydiving"", ""zh_CN"": ""高空跳伞"", ""zh_HK"": ""跳傘"", ""zh_TW"": ""高空跳傘""}","{12722,12520}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Skydiving
1043,2fe18a21-de20-4538-a394-6c41274bb2de,12011,"{""da"": ""Lydguider"", ""de"": ""Audioguides"", ""en"": ""Audio Guides"", ""es"": ""Audioguías"", ""fr"": ""Audioguides"", ""it"": ""Audioguide"", ""ja"": ""音声ガイド"", ""ko"": ""오디오 가이드"", ""nl"": ""Audiogidsen"", ""no"": ""Lydguider"", ""pt"": ""Audioguias"", ""sv"": ""Audioguider"", ""zh"": ""语音导览"", ""en_AU"": ""Audio Guides"", ""en_UK"": ""Audio Guides"", ""zh_CN"": ""语音导览"", ""zh_HK"": ""錄音導賞服務"", ""zh_TW"": ""語音導覽""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Audio Guides
1044,427cccf4-78f4-453f-a678-950f15f48a9f,12010,"{""da"": ""Udlejning af Vespa-scootere"", ""de"": ""Vespa-Verleihe"", ""en"": ""Vespa Rentals"", ""es"": ""Alquiler de Vespas"", ""fr"": ""Locations de Vespa"", ""it"": ""Noleggi Vespe"", ""ja"": ""ベスパのレンタル"", ""ko"": ""베스파 렌탈"", ""nl"": ""Vespaverhuur"", ""no"": ""Vespa-utleie"", ""pt"": ""Locação de vespa"", ""sv"": ""Vespauthyrning"", ""zh"": ""Vespa 租赁"", ""en_AU"": ""Vespa Rentals"", ""en_UK"": ""Vespa Rentals"", ""zh_CN"": ""Vespa 租赁"", ""zh_HK"": ""偉士牌電單車租賃"", ""zh_TW"": ""偉士牌機車租賃""}","{21715,21913}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Vespa Rentals
1045,c54e8144-b63a-41d7-9a78-99daa0d1caa3,13109,"{""da"": ""Museer"", ""de"": ""Museen"", ""en"": ""Museums"", ""es"": ""Museos"", ""fr"": ""Musées"", ""it"": ""Musei"", ""ja"": ""美術館・博物館"", ""ko"": ""박물관"", ""nl"": ""Musea"", ""no"": ""Museer"", ""pt"": ""Museus"", ""sv"": ""Museer"", ""zh"": ""博物馆"", ""en_AU"": ""Museums"", ""en_UK"": ""Museums"", ""zh_CN"": ""博物馆"", ""zh_HK"": ""博物館"", ""zh_TW"": ""博物館""}","{12716,12520,21912}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Museums
1046,ee420680-e0c0-4940-a10b-bd07b0625a77,13103,"{""da"": ""Sejlturspakker"", ""de"": ""Schifffahrtpakete"", ""en"": ""Cruise Packages"", ""es"": ""Paquetes de viaje en barco"", ""fr"": ""Forfaits croisière"", ""it"": ""Pacchetti crociera"", ""ja"": ""クルーズ パッケージ"", ""ko"": ""크루즈 패키지"", ""nl"": ""Cruisepakketten"", ""no"": ""Cruisepakker"", ""pt"": ""Pacotes de cruzeiro"", ""sv"": ""Kryssningspaket"", ""zh"": ""游轮套餐"", ""en_AU"": ""Cruise Packages"", ""en_UK"": ""Cruise Packages"", ""zh_CN"": ""游轮套餐"", ""zh_HK"": ""遊輪行程套票"", ""zh_TW"": ""遊輪套裝行程""}","{12696,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Cruise Packages
1047,2c704839-87f2-4ddd-8495-bdcf51f09203,12013,"{""da"": ""Arkitekturture"", ""de"": ""Architekturtouren"", ""en"": ""Architecture Tours"", ""es"": ""Recorridos arquitectónicos"", ""fr"": ""Visites sur l'architecture"", ""it"": ""Tour di architettura"", ""ja"": ""建築物のツアー"", ""ko"": ""건축 투어"", ""nl"": ""Architectuurtours"", ""no"": ""Arkitektiske turer"", ""pt"": ""Excursões arquitetônicas"", ""sv"": ""Arkitekturturer"", ""zh"": ""建筑游览"", ""en_AU"": ""Architecture Tours"", ""en_UK"": ""Architecture Tours"", ""zh_CN"": ""建筑游览"", ""zh_HK"": ""建築旅遊"", ""zh_TW"": ""建築遊覽""}","{21509,21910}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Architecture Tours
1048,0512cf25-4964-4abc-97e1-55014c4f83b1,13104,"{""da"": ""Togpakker"", ""de"": ""Bahnpakete"", ""en"": ""Rail Packages"", ""es"": ""Paquetes de viaje en tren"", ""fr"": ""Forfaits train"", ""it"": ""Pacchetti treno"", ""ja"": ""鉄道パッケージ"", ""ko"": ""열차 패키지"", ""nl"": ""Treinpakketten"", ""no"": ""Pakkereiser med tog"", ""pt"": ""Pacotes de trem"", ""sv"": ""Tågpaket"", ""zh"": ""火车套餐"", ""en_AU"": ""Rail Packages"", ""en_UK"": ""Rail Packages"", ""zh_CN"": ""火车套餐"", ""zh_HK"": ""鐵路行程套票"", ""zh_TW"": ""火車套裝行程""}","{12696,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Rail Packages
1049,606215d1-f50f-4093-8162-9bbf6043c6ad,12012,"{""da"": ""Basilikature"", ""de"": ""Basilika-Führungen"", ""en"": ""Basilica Tours"", ""es"": ""Tours por las basílicas"", ""fr"": ""Visites de la basilique"", ""it"": ""Tour delle basiliche"", ""ja"": ""バシリカツアー"", ""ko"": ""대성당 투어"", ""nl"": ""Basiliektours"", ""no"": ""Basilica-turer"", ""pt"": ""Excursões pela basílica"", ""sv"": ""Basilikarundturer"", ""zh"": ""大教堂游览"", ""en_AU"": ""Basilica Tours"", ""en_UK"": ""Basilica Tours"", ""zh_CN"": ""大教堂游览"", ""zh_HK"": ""大教堂旅遊"", ""zh_TW"": ""大教堂遊覽""}","{21511,21910}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Basilica Tours
1050,08f20032-a61c-44ef-845b-64e1ce24003f,12015,"{""da"": ""Kristne ture"", ""de"": ""Christliche Touren"", ""en"": ""Christian Tours"", ""es"": ""Visitas guiadas de temática cristiana"", ""fr"": ""Visite des quartiers chrétiens"", ""it"": ""Tour cristiano"", ""ja"": ""キリスト教文化・歴史ツアー"", ""ko"": ""크리스천 투어"", ""nl"": ""Christelijke tours"", ""no"": ""Kristne turer"", ""pt"": ""Excursões cristãs"", ""sv"": ""Kristna rundturer"", ""zh"": ""基督徒游览"", ""en_AU"": ""Christian Tours"", ""en_UK"": ""Christian Tours"", ""zh_CN"": ""基督徒游览"", ""zh_HK"": ""基督教旅遊"", ""zh_TW"": ""基督教遊覽""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Christian Tours
1051,6273c7b1-7c96-4020-a3f9-e3aff2f23964,12014,"{""da"": ""Berømte steder i Rom"", ""de"": ""Berühmte Orte in Rom"", ""en"": ""Famous Places In Rome"", ""es"": ""Lugares famosos en Roma"", ""fr"": ""Lieux incontournables de Rome"", ""it"": ""Luoghi famosi a Roma"", ""ja"": ""ローマの名所"", ""ko"": ""로마의 유명 장소"", ""nl"": ""Beroemde plekken in Rome"", ""no"": ""Berømte steder i Roma"", ""pt"": ""Lugares famosos em Roma"", ""sv"": ""Kända platser i Rom"", ""zh"": ""罗马著名景点"", ""en_AU"": ""Famous Places In Rome"", ""en_UK"": ""Famous Places In Rome"", ""zh_CN"": ""罗马著名景点"", ""zh_HK"": ""羅馬著名地方"", ""zh_TW"": ""羅馬著名景點""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Famous Places In Rome
1052,bbaa1cfb-f87e-4b25-b400-55aad561e58b,13107,"{""da"": ""Akvarier"", ""de"": ""Aquarien"", ""en"": ""Aquariums"", ""es"": ""Acuarios"", ""fr"": ""Aquariums"", ""it"": ""Acquari"", ""ja"": ""水族館"", ""ko"": ""수족관"", ""nl"": ""Aquaria"", ""no"": ""Akvarier"", ""pt"": ""Aquários"", ""sv"": ""Akvarium"", ""zh"": ""水族馆"", ""en_AU"": ""Aquariums"", ""en_UK"": ""Aquariums"", ""zh_CN"": ""水族馆"", ""zh_HK"": ""水族館"", ""zh_TW"": ""水族館""}","{12716,12520,21912}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Aquariums
1053,f07502ec-f2e2-47a7-9501-07ef10c5af76,12017,"{""da"": ""Colosseum-undergrundsture"", ""de"": ""Untergrund-Touren im Kolosseum"", ""en"": ""Colosseum Underground Tours"", ""es"": ""Tours por los subterráneos del Coliseo"", ""fr"": ""Visites souterraines du Colisée"", ""it"": ""Tour nei sotterranei del Colosseo"", ""ja"": ""コロッセオ地下ツアー"", ""ko"": ""콜로세움 지하 투어"", ""nl"": ""Colosseum ondergrondse tours"", ""no"": ""Undergrunnstur på Colosseum"", ""pt"": ""Excursões subterrâneas pelo Coliseu"", ""sv"": ""Underjordiska rundturer i Colosseum"", ""zh"": ""罗马竞技场地下游览"", ""en_AU"": ""Colosseum Underground Tours"", ""en_UK"": ""Colosseum Underground Tours"", ""zh_CN"": ""罗马竞技场地下游览"", ""zh_HK"": ""鬥獸場地下旅遊"", ""zh_TW"": ""羅馬競技場地下遊覽""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Colosseum Underground Tours
1054,078893d7-819e-491c-b228-247246347499,13108,"{""da"": ""Slotte"", ""de"": ""Burgen und Schlösser"", ""en"": ""Castles"", ""es"": ""Castillos"", ""fr"": ""Châteaux"", ""it"": ""Castelli"", ""ja"": ""城"", ""ko"": ""성"", ""nl"": ""Kastelen"", ""no"": ""Slott"", ""pt"": ""Castelos"", ""sv"": ""Slott"", ""zh"": ""城堡"", ""en_AU"": ""Castles"", ""en_UK"": ""Castles"", ""zh_CN"": ""城堡"", ""zh_HK"": ""城堡"", ""zh_TW"": ""城堡""}","{12716,12520,21912}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Castles
1055,8cb4f46d-d7f4-4e47-a372-54eb4e7299fd,12016,"{""da"": ""Jødiske ture"", ""de"": ""Jüdische Touren"", ""en"": ""Jewish Tours"", ""es"": ""Visitas guiadas de temática judía"", ""fr"": ""Visites des quartiers juifs"", ""it"": ""Tour ebraico"", ""ja"": ""ユダヤ人街ツアー"", ""ko"": ""유대인 투어"", ""nl"": ""Joodse tours"", ""no"": ""Jødiske turer"", ""pt"": ""Excursões judaicas"", ""sv"": ""Judiska rundturer"", ""zh"": ""犹太区游览"", ""en_AU"": ""Jewish Tours"", ""en_UK"": ""Jewish Tours"", ""zh_CN"": ""犹太区游览"", ""zh_HK"": ""猶太區遊覽"", ""zh_TW"": ""猶太文化遊覽""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Jewish Tours
1056,feee15e9-ae4f-4c31-9790-6c7b4a69e60c,13105,"{""da"": ""Safaripakker"", ""de"": ""Safaripakete"", ""en"": ""Safari Packages"", ""es"": ""Rutas de safari"", ""fr"": ""Forfaits safari"", ""it"": ""Pacchetti safari"", ""ja"": ""サファリ パッケージ"", ""ko"": ""사파리 패키지"", ""nl"": ""Safaripakketten"", ""no"": ""Safaripakkereiser"", ""pt"": ""Pacotes de safári"", ""sv"": ""Safaripaket"", ""zh"": ""野外游玩套餐"", ""en_AU"": ""Safari Packages"", ""en_UK"": ""Safari Packages"", ""zh_CN"": ""野外游玩套餐"", ""zh_HK"": ""探遊行程套票"", ""zh_TW"": ""野生動物套裝行程""}","{12696,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Safari Packages
1057,32e90199-d138-4e2b-8570-ec3f7e0224d9,13106,"{""da"": ""Turpakker"", ""de"": ""Tourpakete"", ""en"": ""Tour Packages"", ""es"": ""Paquetes de rutas"", ""fr"": ""Forfaits excursions"", ""it"": ""Pacchetti tour"", ""ja"": ""ツアー パッケージ"", ""ko"": ""투어 패키지"", ""nl"": ""Tourpakketten"", ""no"": ""Turpakker"", ""pt"": ""Pacotes de excursão"", ""sv"": ""Rundturspaket"", ""zh"": ""游览套餐"", ""en_AU"": ""Tour Packages"", ""en_UK"": ""Tour Packages"", ""zh_CN"": ""游览套餐"", ""zh_HK"": ""遊覽團行程套票"", ""zh_TW"": ""遊覽套裝行程""}","{12696,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Tour Packages
1058,df5836e8-4a96-4caf-8e13-eea03480492e,12018,"{""da"": ""Ture i det antikke Rom"", ""de"": ""Touren durch das alte Rom"", ""en"": ""Ancient Rome Tours"", ""es"": ""Tours por la Antigua Roma"", ""fr"": ""Circuits Rome antique"", ""it"": ""Tour dell’antica Roma"", ""ja"": ""古代ローマツアー"", ""ko"": ""고대 로마 투어"", ""nl"": ""Tours door het oude Rome"", ""no"": ""Antikkens Roma-turer"", ""pt"": ""Excursões na Roma Antiga"", ""sv"": ""Rundturer i antikens Rom"", ""zh"": ""古罗马游览"", ""en_AU"": ""Ancient Rome Tours"", ""en_UK"": ""Ancient Rome Tours"", ""zh_CN"": ""古代罗马游览"", ""zh_HK"": ""古羅馬旅遊"", ""zh_TW"": ""古羅馬遊覽""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Ancient Rome Tours
1059,c99137f4-a9fe-457e-b4db-9109f0c174d0,13110,"{""da"": ""Observationsdæk"", ""de"": ""Aussichtsplattformen"", ""en"": ""Observation Decks"", ""es"": ""Observatorios"", ""fr"": ""Terrasses panoramiques"", ""it"": ""Piattaforme di osservazione"", ""ja"": ""展望台"", ""ko"": ""전망대"", ""nl"": ""Observatiedeks"", ""no"": ""Observasjonsdekk"", ""pt"": ""Deques de observação"", ""sv"": ""Observationsdäck"", ""zh"": ""观景台"", ""en_AU"": ""Observation Decks"", ""en_UK"": ""Observation Decks"", ""zh_CN"": ""观景台"", ""zh_HK"": ""觀景台"", ""zh_TW"": ""觀景台""}","{12716,12520,21912}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Observation Decks
